,Tempo,T0,T1,T2,T3,T4
559,591758,29.88,30.53,31.61,35.53,38.85
560,592816,29.91,30.53,31.65,35.54,38.86
561,593872,29.92,30.53,31.66,35.56,38.87
562,594929,29.93,30.54,31.66,35.57,38.89
563,595986,29.94,30.58,31.66,35.6,38.91
564,597044,29.97,30.58,31.66,35.6,38.93
565,598100,29.99,30.59,31.69,35.62,38.94
566,599157,29.98,30.59,31.72,35.61,38.94
567,600215,30.02,30.6,31.73,35.65,38.96
568,601272,30.03,30.65,31.74,35.67,39.01
569,602329,30.05,30.66,31.77,35.68,39.0
570,603385,30.06,30.67,31.79,35.69,39.02
571,604442,30.06,30.67,31.8,35.7,39.03
572,605499,30.06,30.7,31.81,35.73,39.07
573,606557,30.11,30.73,31.82,35.74,39.06
574,607613,30.12,30.73,31.85,35.74,39.08
575,608670,30.14,30.73,31.86,35.75,39.1
576,609728,30.13,30.73,31.86,35.76,39.1
577,610785,30.14,30.74,31.86,35.77,39.11
578,611842,30.16,30.77,31.87,35.79,39.12
579,612899,30.19,30.79,31.91,35.79,39.15
580,613956,30.19,30.79,31.93,35.81,39.16
581,615013,30.19,30.79,31.93,35.82,39.17
582,616071,30.19,30.8,31.93,35.84,39.19
583,617127,30.19,30.8,31.94,35.85,39.21
584,618184,30.23,30.86,31.95,35.87,39.22
585,619242,30.24,30.86,31.99,35.88,39.23
586,620299,30.25,30.86,32.0,35.88,39.24
587,621356,30.26,30.86,32.0,35.89,39.27
588,622413,30.25,30.87,32.01,35.89,39.25
589,623470,30.25,30.91,32.0,35.92,39.29
590,624528,30.25,30.92,32.03,35.94,39.29
591,625585,30.29,30.93,32.04,35.95,39.31
592,626641,30.32,30.93,32.06,35.96,39.3
593,627699,30.33,30.96,32.07,35.97,39.36
594,628756,30.34,30.97,32.06,36.01,39.36
595,629813,30.33,30.99,32.07,36.0,39.37
596,630870,30.37,30.99,32.1,36.03,39.38
597,631927,30.35,30.99,32.11,36.02,39.37
598,632984,30.37,30.99,32.13,36.03,39.43
599,634042,30.38,31.01,32.13,36.03,39.41
600,635099,30.38,31.06,32.14,36.07,39.44
601,636155,30.4,31.07,32.14,36.08,39.44
602,637212,30.43,31.06,32.19,36.09,39.44
603,638270,30.44,31.09,32.2,36.1,39.47
604,639327,30.47,31.12,32.2,36.13,39.47
605,640384,30.47,31.14,32.21,36.14,39.48
606,641441,30.48,31.13,32.22,36.15,39.5
607,642498,30.52,31.13,32.26,36.15,39.49
608,643555,30.53,31.15,32.27,36.16,39.51
609,644613,30.52,31.16,32.27,36.16,39.54
610,645669,30.54,31.17,32.28,36.17,39.54
611,646726,30.54,31.19,32.27,36.2,39.54
612,647784,30.56,31.19,32.28,36.2,39.55
613,648841,30.57,31.19,32.3,36.22,39.54
614,649897,30.57,31.2,32.32,36.23,39.56
615,650954,30.57,31.21,32.33,36.23,39.57
616,652012,30.58,31.25,32.33,36.24,39.6
617,653069,30.58,31.25,32.33,36.25,39.6
618,654126,30.59,31.25,32.34,36.27,39.59
619,655182,30.58,31.26,32.34,36.27,39.6
620,656240,30.61,31.26,32.35,36.28,39.63
621,657297,30.62,31.26,32.39,36.29,39.65
622,658354,30.64,31.27,32.39,36.3,39.67
623,659410,30.66,31.29,32.4,36.31,39.68
624,660468,30.65,31.33,32.4,36.33,39.7
625,661525,30.65,31.33,32.42,36.34,39.73
626,662582,30.68,31.33,32.46,36.36,39.74
627,663639,30.67,31.35,32.46,36.37,39.73
628,664695,30.67,31.39,32.47,36.38,39.74
629,665753,30.69,31.38,32.47,36.38,39.75
630,666810,30.72,31.38,32.48,36.4,39.76
631,667867,30.72,31.39,32.48,36.43,39.77
632,668923,30.72,31.4,32.51,36.44,39.79
633,669980,30.72,31.39,32.52,36.43,39.8
634,671038,30.74,31.43,32.53,36.45,39.81
635,672095,30.74,31.45,32.53,36.47,39.81
636,673152,30.75,31.46,32.53,36.49,39.81
637,674209,30.77,31.46,32.54,36.48,39.84
638,675266,30.77,31.47,32.55,36.52,39.88
639,676323,30.78,31.47,32.55,36.52,39.87
640,677381,30.82,31.5,32.6,36.52,39.86
641,678437,30.8,31.51,32.59,36.53,39.91
642,679494,30.82,31.53,32.6,36.53,39.91
643,680552,30.86,31.53,32.6,36.55,39.9
644,681609,30.85,31.53,32.6,36.57,39.9
645,682665,30.86,31.53,32.6,36.58,39.89
646,683722,30.89,31.54,32.61,36.59,39.92
647,684780,30.89,31.58,32.65,36.6,39.95
648,685837,30.92,31.59,32.66,36.61,39.96
649,686894,30.92,31.59,32.67,36.61,39.96
650,687951,30.93,31.59,32.67,36.65,39.96
651,689008,30.95,31.6,32.67,36.64,39.96
652,690065,30.97,31.61,32.69,36.65,39.96
653,691123,30.98,31.62,32.69,36.65,39.98
654,692179,30.99,31.65,32.73,36.68,39.97
655,693237,30.99,31.66,32.74,36.68,39.99
656,694294,30.99,31.66,32.74,36.69,39.98
657,695351,31.0,31.66,32.74,36.72,40.0
658,696409,31.02,31.66,32.75,36.71,40.05
659,697465,31.02,31.68,32.79,36.73,40.05
660,698522,31.05,31.7,32.79,36.73,40.04
661,699580,31.05,31.73,32.8,36.74,40.06
662,700637,31.06,31.73,32.8,36.76,40.06
663,701693,31.07,31.73,32.8,36.77,40.07
664,702751,31.06,31.73,32.8,36.78,40.1
665,703808,31.09,31.74,32.82,36.78,40.11
666,704865,31.1,31.74,32.83,36.78,40.11
667,705923,31.11,31.76,32.86,36.79,40.13
668,706979,31.12,31.79,32.87,36.8,40.14
669,708036,31.14,31.79,32.87,36.82,40.12
670,709094,31.13,31.8,32.87,36.84,40.14
671,710151,31.14,31.8,32.88,36.85,40.14
672,711207,31.15,31.81,32.91,36.86,40.18
673,712265,31.16,31.84,32.93,36.85,40.18
674,713322,31.17,31.85,32.93,36.86,40.19
675,714380,31.2,31.86,32.94,36.87,40.19
676,715437,31.2,31.86,32.94,36.89,40.21
677,716493,31.2,31.86,32.95,36.92,40.19
678,717551,31.21,31.87,32.94,36.92,40.21
679,718608,31.22,31.87,32.95,36.92,40.21
680,719666,31.23,31.92,32.99,36.94,40.22
681,720722,31.25,31.93,33.0,36.94,40.2
682,721779,31.27,31.93,33.01,36.96,40.21
683,722837,31.26,31.94,33.01,36.95,40.21
684,723894,31.26,31.93,33.01,36.96,40.2
685,724952,31.28,31.94,33.02,36.99,40.23
686,726008,31.29,31.96,33.02,36.99,40.21
687,727065,31.27,31.99,33.04,36.99,40.25
688,728123,31.31,32.0,33.06,37.01,40.27
689,729180,31.3,32.0,33.07,37.01,40.26
690,730236,31.32,32.0,33.07,37.02,40.26
691,731294,31.33,32.0,33.07,37.02,40.28
692,732351,31.33,32.01,33.07,37.04,40.26
693,733408,31.34,32.03,33.08,37.07,40.27
694,734466,31.33,32.04,33.07,37.07,40.27
695,735522,31.34,32.05,33.09,37.08,40.28
696,736579,31.34,32.06,33.11,37.07,40.28
697,737637,31.36,32.06,33.14,37.09,40.29
698,738694,31.36,32.06,33.13,37.09,40.29
699,739750,31.38,32.07,33.14,37.1,40.3
700,740808,31.38,32.07,33.14,37.11,40.31
701,741865,31.39,32.07,33.14,37.11,40.3
702,742923,31.39,32.1,33.14,37.13,40.32
703,743980,31.42,32.13,33.14,37.16,40.33
704,745037,31.45,32.13,33.17,37.16,40.33
705,746094,31.45,32.13,33.18,37.16,40.36
706,747152,31.45,32.13,33.21,37.16,40.36
707,748209,31.46,32.13,33.21,37.16,40.36
708,749266,31.46,32.13,33.21,37.18,40.36
709,750323,31.47,32.15,33.21,37.21,40.37
710,751381,31.52,32.19,33.21,37.21,40.36
711,752438,31.52,32.19,33.24,37.21,40.4
712,753495,31.52,32.2,33.27,37.22,40.44
713,754552,31.54,32.2,33.27,37.23,40.42
714,755609,31.53,32.2,33.28,37.23,40.42
715,756667,31.54,32.2,33.28,37.23,40.42
716,757724,31.58,32.2,33.28,37.26,40.42
717,758781,31.58,32.24,33.28,37.27,40.44
718,759838,31.58,32.24,33.28,37.27,40.48
719,760895,31.58,32.27,33.28,37.28,40.5
720,761953,31.58,32.28,33.29,37.29,40.49
721,763010,31.58,32.27,33.31,37.28,40.5
722,764066,31.6,32.27,33.32,37.29,40.49
723,765124,31.59,32.27,33.35,37.29,40.52
724,766181,31.6,32.27,33.34,37.3,40.5
725,767239,31.62,32.28,33.35,37.31,40.51
726,768295,31.61,32.31,33.35,37.32,40.51
727,769352,31.64,32.32,33.35,37.33,40.54
728,770410,31.65,32.33,33.36,37.36,40.54
729,771467,31.64,32.33,33.39,37.36,40.55
730,772525,31.66,32.33,33.4,37.37,40.56
731,773581,31.65,32.33,33.41,37.37,40.57
732,774638,31.66,32.37,33.41,37.4,40.59
733,775696,31.65,32.37,33.41,37.41,40.56
734,776753,31.65,32.39,33.41,37.42,40.59
735,777810,31.67,32.4,33.42,37.42,40.59
736,778867,31.66,32.4,33.42,37.42,40.57
737,779925,31.67,32.39,33.42,37.42,40.59
738,780982,31.66,32.4,33.42,37.41,40.57
739,782039,31.67,32.4,33.47,37.42,40.58
740,783096,31.65,32.4,33.47,37.43,40.59
741,784153,31.66,32.41,33.48,37.44,40.6
742,785211,31.67,32.41,33.47,37.44,40.6
743,786268,31.67,32.44,33.49,37.46,40.63
744,787324,31.67,32.46,33.48,37.46,40.64
745,788382,31.71,32.46,33.49,37.49,40.66
746,789439,31.73,32.47,33.54,37.5,40.67
747,790497,31.73,32.47,33.55,37.5,40.7
748,791554,31.76,32.49,33.56,37.54,40.73
749,792611,31.78,32.52,33.58,37.56,40.73
750,793668,31.79,32.53,33.6,37.57,40.77
751,794726,31.8,32.53,33.61,37.56,40.75
752,795783,31.81,32.53,33.62,37.56,40.79
753,796840,31.81,32.53,33.62,37.58,40.79
754,797897,31.84,32.55,33.62,37.61,40.79
755,798955,31.85,32.57,33.63,37.61,40.79
756,800012,31.87,32.59,33.64,37.63,40.8
757,801070,31.86,32.6,33.67,37.64,40.82
758,802126,31.86,32.6,33.67,37.64,40.82
759,803184,31.88,32.6,33.68,37.66,40.86
760,804241,31.89,32.6,33.68,37.66,40.86
761,805299,31.87,32.61,33.69,37.65,40.83
762,806355,31.86,32.61,33.68,37.65,40.83
763,807413,31.89,32.61,33.69,37.64,40.83
764,808470,31.89,32.64,33.69,37.66,40.86
765,809528,31.92,32.67,33.71,37.7,40.84
766,810585,31.92,32.66,33.71,37.68,40.84
767,811642,31.92,32.64,33.69,37.67,40.83
768,812699,31.93,32.66,33.73,37.7,40.86
769,813757,31.96,32.67,33.75,37.72,40.85
770,814814,31.97,32.68,33.75,37.72,40.86
771,815872,31.97,32.68,33.75,37.74,40.87
772,816928,31.99,32.71,33.81,37.76,40.86
773,817986,32.0,32.73,33.81,37.77,40.9
774,819043,32.01,32.74,33.82,37.78,40.9
775,820101,32.01,32.74,33.82,37.78,40.92
776,821157,32.01,32.74,33.83,37.8,40.95
777,822215,32.01,32.74,33.83,37.8,40.93
778,823272,32.01,32.74,33.87,37.8,40.95
779,824330,32.05,32.75,33.88,37.81,40.95
780,825387,32.03,32.73,33.89,37.82,40.95
781,826444,32.02,32.74,33.89,37.8,40.95
782,827501,32.03,32.74,33.89,37.8,40.94
783,828559,32.04,32.75,33.89,37.82,40.94
784,829616,32.04,32.74,33.89,37.82,40.93
785,830673,32.06,32.76,33.89,37.84,40.95
786,831730,32.06,32.8,33.92,37.86,40.95
787,832787,32.08,32.79,33.95,37.86,40.96
788,833845,32.11,32.8,33.96,37.87,40.98
789,834902,32.12,32.81,33.96,37.88,40.98
790,835959,32.13,32.8,33.96,37.87,41.01
791,837016,32.12,32.81,33.96,37.9,41.01
792,838074,32.14,32.83,33.96,37.89,41.01
793,839131,32.14,32.87,34.0,37.92,41.03
794,840188,32.15,32.87,33.99,37.94,41.05
795,841245,32.15,32.87,34.01,37.93,41.08
796,842303,32.17,32.88,34.02,37.94,41.07
797,843360,32.19,32.9,34.02,37.96,41.07
798,844417,32.2,32.94,34.03,37.99,41.1
799,845474,32.21,32.94,34.03,38.0,41.08
800,846531,32.23,32.94,34.08,38.0,41.1
801,847588,32.26,32.96,34.08,38.0,41.15
802,848646,32.26,32.95,34.09,38.01,41.17
803,849702,32.23,32.96,34.09,38.01,41.17
804,850759,32.26,32.99,34.09,38.02,41.16
805,851817,32.26,33.0,34.09,38.02,41.18
806,852874,32.25,32.98,34.09,38.01,41.18
807,853932,32.26,33.01,34.09,38.05,41.18
808,854988,32.26,33.01,34.1,38.04,41.19
809,856045,32.26,33.01,34.1,38.06,41.18
810,857103,32.26,33.01,34.11,38.06,41.19
811,858160,32.26,33.05,34.15,38.08,41.21
812,859216,32.28,33.03,34.16,38.09,41.23
813,860274,32.26,33.05,34.13,38.07,41.2
814,861331,32.26,33.04,34.15,38.09,41.25
815,862389,32.27,33.06,34.16,38.09,41.23
816,863446,32.29,33.07,34.16,38.11,41.25
817,864503,32.27,33.07,34.17,38.12,41.24
818,865560,32.29,33.07,34.16,38.11,41.24
819,866618,32.28,33.07,34.16,38.12,41.24
820,867675,32.3,33.07,34.16,38.13,41.24
821,868732,32.42,33.19,34.28,38.26,41.4
822,869789,32.66,33.42,34.55,38.55,41.7
823,870847,32.67,33.48,34.57,38.58,41.73
824,871904,32.68,33.48,34.57,38.57,41.74
825,872962,32.68,33.48,34.57,38.58,41.77
826,874018,32.72,33.48,34.58,38.6,41.76
827,875076,32.73,33.48,34.57,38.6,41.77
828,876133,32.73,33.49,34.58,38.61,41.79
829,877190,32.74,33.49,34.58,38.61,41.8
830,878247,32.74,33.52,34.58,38.63,41.79
831,879304,32.73,33.53,34.58,38.64,41.81
832,880362,32.73,33.55,34.58,38.64,41.8
833,881419,32.74,33.55,34.63,38.64,41.84
834,882477,32.75,33.55,34.63,38.65,41.84
835,883533,32.75,33.55,34.64,38.66,41.86
836,884591,32.76,33.55,34.64,38.65,41.87
837,885649,32.75,33.55,34.64,38.66,41.88
838,886706,32.78,33.55,34.64,38.66,41.87
839,887763,32.79,33.55,34.64,38.67,41.87
840,888820,32.8,33.56,34.64,38.68,41.88
841,889878,32.8,33.56,34.64,38.67,41.87
842,890935,32.79,33.59,34.64,38.7,41.87
843,891993,32.81,33.61,34.64,38.71,41.88
844,893049,32.83,33.62,34.64,38.72,41.87
845,894106,32.83,33.62,34.65,38.7,41.86
846,895164,32.84,33.62,34.67,38.71,41.88
847,896222,32.85,33.62,34.67,38.72,41.89
848,897278,32.86,33.62,34.68,38.72,41.87
849,898336,32.87,33.63,34.71,38.72,41.9
850,899393,32.87,33.63,34.71,38.74,41.89
851,900451,32.89,33.65,34.71,38.75,41.88
852,901508,32.9,33.66,34.71,38.77,41.87
853,902565,32.89,33.67,34.71,38.78,41.89
854,903622,32.91,33.68,34.71,38.78,41.88
855,904680,32.93,33.68,34.72,38.79,41.88
856,905737,32.94,33.68,34.72,38.79,41.9
857,906795,32.94,33.68,34.74,38.8,41.9
858,907851,32.95,33.68,34.77,38.81,41.88
859,908909,32.93,33.68,34.77,38.81,41.93
860,909966,32.93,33.69,34.78,38.83,41.93
861,911024,32.94,33.69,34.79,38.82,41.93
862,912080,32.92,33.71,34.78,38.83,41.94
863,913138,32.94,33.73,34.78,38.83,41.93
864,914195,32.95,33.74,34.78,38.83,41.93
865,915253,32.98,33.75,34.78,38.86,41.9
866,916310,33.0,33.75,34.79,38.87,41.92
867,917367,33.01,33.75,34.82,38.87,41.93
868,918424,33.01,33.75,34.85,38.87,41.91
869,919482,33.01,33.75,34.85,38.88,41.93
870,920539,33.02,33.75,34.85,38.87,41.89
871,921596,33.04,33.76,34.85,38.88,41.88
872,922653,33.06,33.76,34.85,38.88,41.88
873,923710,33.07,33.77,34.85,38.87,41.92
874,924768,33.06,33.81,34.85,38.9,41.91
875,925825,33.07,33.82,34.85,38.93,41.92
876,926882,33.07,33.82,34.86,38.91,41.93
877,927939,33.07,33.82,34.86,38.93,41.93
878,928997,33.07,33.81,34.86,38.92,41.93
879,930054,33.08,33.82,34.88,38.91,41.96
880,931111,33.08,33.82,34.89,38.93,41.94
881,932168,33.08,33.82,34.9,38.93,41.95
882,933226,33.09,33.82,34.91,38.95,41.96
883,934283,33.09,33.83,34.92,38.95,41.95
884,935341,33.13,33.84,34.92,38.93,42.0
885,936398,33.14,33.86,34.92,38.93,42.01
886,937455,33.13,33.86,34.92,38.96,42.02
887,938513,33.11,33.89,34.92,38.96,42.02
888,939570,33.13,33.89,34.93,38.97,42.02
889,940627,33.14,33.89,34.94,39.0,42.05
890,941684,33.13,33.9,34.96,39.0,42.05
891,942742,33.13,33.89,34.98,39.01,42.08
892,943799,33.15,33.89,34.98,39.0,42.08
893,944857,33.14,33.9,34.98,39.01,42.05
894,945913,33.14,33.89,34.98,39.01,42.09
895,946971,33.14,33.92,34.98,39.02,42.1
896,948028,33.15,33.94,34.98,39.03,42.11
897,949086,33.17,33.96,34.98,39.03,42.12
898,950142,33.2,33.96,34.99,39.02,42.12
899,951200,33.21,33.96,35.02,39.03,42.12
900,952257,33.21,33.96,35.04,39.06,42.15
901,953315,33.21,33.96,35.05,39.06,42.16
902,954372,33.21,33.96,35.05,39.07,42.18
903,955429,33.22,33.96,35.05,39.08,42.17
904,956486,33.21,33.96,35.05,39.09,42.18
905,957544,33.22,33.98,35.05,39.1,42.2
906,958601,33.25,34.0,35.08,39.09,42.19
907,959659,33.28,34.01,35.11,39.11,42.18
908,960715,33.27,34.01,35.12,39.1,42.2
909,961773,33.29,34.02,35.12,39.1,42.18
910,962830,33.28,34.02,35.11,39.1,42.2
911,963888,33.3,34.02,35.12,39.1,42.19
912,964944,33.29,34.02,35.12,39.13,42.2
913,966002,33.31,34.02,35.13,39.15,42.2
914,967059,33.34,34.03,35.15,39.15,42.2
915,968117,33.32,34.03,35.17,39.16,42.2
916,969174,33.34,34.04,35.18,39.16,42.24
917,970231,33.34,34.05,35.19,39.15,42.24
918,971288,33.34,34.05,35.18,39.15,42.26
919,972346,33.34,34.08,35.19,39.16,42.24
920,973403,33.35,34.09,35.19,39.17,42.24
921,974460,33.35,34.09,35.19,39.16,42.24
922,975517,33.35,34.09,35.19,39.17,42.25
923,976575,33.34,34.09,35.19,39.16,42.25
924,977632,33.34,34.09,35.2,39.18,42.27
925,978690,33.34,34.09,35.21,39.19,42.26
926,979747,33.36,34.1,35.25,39.22,42.27
927,980804,33.37,34.15,35.26,39.22,42.26
928,981862,33.27,34.03,35.13,39.1,42.13
929,982919,33.14,33.9,35.0,38.92,41.95
930,983976,33.02,33.76,34.86,38.79,41.79
931,985033,33.02,33.76,34.86,38.78,41.77
932,986090,33.12,33.89,34.98,38.93,41.91
933,987148,33.24,34.01,35.1,39.08,42.08
934,988205,33.25,34.01,35.12,39.08,42.11
935,989262,33.24,34.02,35.12,39.08,42.1
936,990319,33.27,34.02,35.12,39.09,42.1
937,991377,33.28,34.03,35.12,39.1,42.11
938,992434,33.29,34.08,35.17,39.14,42.16
939,993491,33.33,34.1,35.19,39.18,42.19
940,994549,33.33,34.13,35.19,39.18,42.24
941,995606,33.34,34.15,35.23,39.22,42.26
942,996664,33.35,34.15,35.25,39.21,42.27
943,997721,33.35,34.16,35.25,39.23,42.26
944,998778,33.35,34.17,35.26,39.23,42.28
945,999836,33.36,34.19,35.26,39.25,42.31
946,1000894,33.41,34.22,35.27,39.27,42.32
947,1001952,33.41,34.23,35.27,39.29,42.33
948,1003010,33.42,34.23,35.27,39.29,42.33
949,1004067,33.42,34.23,35.27,39.29,42.33
950,1005125,33.45,34.23,35.29,39.3,42.32
951,1006183,33.45,34.23,35.32,39.31,42.35
952,1007242,33.46,34.23,35.33,39.32,42.34
953,1008300,33.47,34.24,35.33,39.31,42.35
954,1009357,33.48,34.25,35.33,39.32,42.35
955,1010415,33.48,34.27,35.33,39.32,42.37
956,1011473,33.49,34.28,35.33,39.35,42.37
957,1012531,33.49,34.3,35.33,39.33,42.38
958,1013588,33.52,34.29,35.33,39.37,42.39
959,1014647,33.52,34.3,35.33,39.35,42.39
960,1015705,33.52,34.3,35.36,39.36,42.41
961,1016763,33.53,34.3,35.34,39.37,42.41
962,1017821,33.54,34.3,35.38,39.38,42.41
963,1018878,33.54,34.3,35.39,39.36,42.43
964,1019936,33.54,34.3,35.4,39.38,42.42
965,1020994,33.54,34.31,35.4,39.38,42.43
966,1022052,33.53,34.31,35.4,39.39,42.44
967,1023110,33.53,34.34,35.4,39.39,42.44
968,1024167,33.54,34.36,35.4,39.38,42.47
969,1025225,33.54,34.36,35.4,39.39,42.47
970,1026284,33.55,34.37,35.41,39.41,42.48
971,1027342,33.55,34.36,35.41,39.42,42.49
972,1028400,33.55,34.37,35.44,39.44,42.5
973,1029457,33.55,34.37,35.46,39.44,42.5
974,1030515,33.56,34.37,35.47,39.45,42.5
975,1031573,33.57,34.37,35.47,39.44,42.49
976,1032631,33.6,34.39,35.47,39.45,42.49
977,1033689,33.61,34.38,35.47,39.44,42.48
978,1034746,33.61,34.41,35.47,39.47,42.47
979,1035804,33.63,34.42,35.48,39.45,42.46
980,1036862,33.62,34.42,35.49,39.46,42.48
981,1037920,33.63,34.43,35.53,39.49,42.46
982,1038978,33.66,34.43,35.54,39.5,42.47
983,1040035,33.67,34.43,35.54,39.51,42.46
984,1041094,33.67,34.43,35.54,39.52,42.51
985,1042152,33.69,34.43,35.54,39.53,42.47
986,1043210,33.68,34.43,35.54,39.53,42.5
987,1044268,33.68,34.44,35.54,39.53,42.47
988,1045325,33.69,34.46,35.54,39.52,42.48
989,1046383,33.69,34.48,35.56,39.54,42.5
990,1047441,33.7,34.5,35.58,39.54,42.5
991,1048499,33.69,34.5,35.61,39.55,42.51
992,1049556,33.7,34.49,35.6,39.56,42.49
993,1050614,33.71,34.5,35.61,39.57,42.49
994,1051672,33.69,34.5,35.61,39.57,42.5
995,1052730,33.74,34.5,35.61,39.58,42.5
996,1053788,33.75,34.5,35.61,39.6,42.51
997,1054845,33.75,34.51,35.61,39.59,42.51
998,1055903,33.75,34.5,35.61,39.6,42.53
999,1056961,33.75,34.54,35.61,39.59,42.55
1000,1058019,33.74,34.54,35.62,39.61,42.55
1001,1059077,33.75,34.55,35.61,39.6,42.56
1002,1060134,33.75,34.56,35.62,39.6,42.57
1003,1061192,33.75,34.57,35.64,39.61,42.56
1004,1062250,33.76,34.57,35.64,39.62,42.57
1005,1063308,33.76,34.57,35.67,39.64,42.57
1006,1064366,33.78,34.57,35.66,39.62,42.58
1007,1065423,33.79,34.57,35.66,39.64,42.56
1008,1066481,33.81,34.58,35.67,39.64,42.59
1009,1067539,33.81,34.59,35.67,39.67,42.57
1010,1068597,33.81,34.58,35.68,39.66,42.57
1011,1069656,33.81,34.61,35.68,39.67,42.58
1012,1070713,33.82,34.62,35.68,39.67,42.59
1013,1071771,33.82,34.61,35.68,39.68,42.6
1014,1072829,33.82,34.63,35.68,39.68,42.59
1015,1073887,33.82,34.63,35.68,39.67,42.62
1016,1074945,33.83,34.64,35.68,39.68,42.62
1017,1076002,33.82,34.64,35.68,39.67,42.63
1018,1077060,33.83,34.64,35.68,39.68,42.65
1019,1078118,33.84,34.64,35.68,39.69,42.64
1020,1079176,33.84,34.64,35.68,39.69,42.67
1021,1080233,33.87,34.64,35.69,39.69,42.64
1022,1081291,33.84,34.64,35.68,39.73,42.66
1023,1082349,33.83,34.64,35.7,39.71,42.66
1024,1083407,33.88,34.65,35.72,39.74,42.67
1025,1084465,33.88,34.64,35.71,39.73,42.69
1026,1085522,33.89,34.64,35.73,39.74,42.71
1027,1086580,33.86,34.65,35.73,39.75,42.71
1028,1087638,33.84,34.67,35.74,39.75,42.73
1029,1088696,33.83,34.69,35.74,39.75,42.72
1030,1089754,33.83,34.71,35.74,39.76,42.73
1031,1090811,33.83,34.7,35.74,39.75,42.73
1032,1091869,33.83,34.71,35.74,39.76,42.73
1033,1092927,33.84,34.7,35.74,39.76,42.71
1034,1093985,33.86,34.71,35.75,39.78,42.73
1035,1095044,33.86,34.71,35.75,39.77,42.73
1036,1096101,33.89,34.71,35.75,39.79,42.73
1037,1097159,33.89,34.71,35.76,39.8,42.74
1038,1098217,33.9,34.71,35.75,39.81,42.74
1039,1099275,33.89,34.71,35.76,39.81,42.71
1040,1100333,33.88,34.72,35.77,39.81,42.73
1041,1101390,33.91,34.74,35.81,39.81,42.72
1042,1102448,33.92,34.77,35.81,39.84,42.73
1043,1103506,33.91,34.77,35.8,39.81,42.73
1044,1104564,33.9,34.77,35.81,39.82,42.75
1045,1105623,33.89,34.78,35.81,39.82,42.74
1046,1106680,33.9,34.78,35.81,39.83,42.79
1047,1107738,33.92,34.78,35.81,39.81,42.79
